iter	Passed	Remaining
4843	7281	143045
4844	7283	143042
4845	7284	143038
4846	7285	143032
4847	7287	143038
4848	7289	143034
4849	7290	143026
4850	7291	143021
4851	7293	143021
4852	7294	143016
4853	7295	143012
4854	7297	143004
4855	7298	142999
4856	7299	142996
4857	7301	142990
4858	7302	142985
4859	7303	142982
4860	7305	142978
4861	7306	142972
4862	7307	142964
4863	7308	142956
4864	7310	142951
4865	7311	142947
4866	7313	142944
4867	7314	142939
4868	7315	142932
4869	7316	142929
4870	7318	142922
4871	7319	142919
4872	7320	142912
4873	7322	142909
4874	7323	142905
4875	7324	142900
4876	7326	142893
4877	7327	142890
4878	7328	142885
4879	7330	142882
4880	7331	142880
4881	7333	142874
4882	7334	142870
4883	7336	142870
4884	7337	142864
4885	7338	142860
4886	7340	142857
4887	7341	142850
4888	7342	142845
4889	7344	142843
4890	7345	142843
4891	7347	142851
4892	7349	142847
4893	7350	142841
4894	7352	142849
4895	7353	142845
4896	7354	142838
4897	7356	142832
4898	7357	142829
4899	7359	142827
4900	7360	142823
4901	7361	142817
4902	7362	142809
4903	7364	142805
4904	7365	142801
4905	7367	142802
4906	7368	142796
4907	7369	142791
4908	7371	142784
4909	7372	142780
4910	7374	142780
4911	7375	142774
4912	7376	142772
4913	7378	142765
4914	7379	142763
4915	7380	142756
4916	7382	142750
4917	7383	142751
4918	7384	142745
4919	7386	142737
4920	7387	142730
4921	7389	142749
4922	7391	142752
4923	7393	142750
4924	7394	142751
4925	7396	142755
4926	7398	142759
4927	7400	142773
4928	7402	142778
4929	7403	142774
4930	7405	142771
4931	7406	142765
4932	7407	142760
4933	7409	142753
4934	7410	142745
4935	7411	142740
4936	7413	142739
4937	7414	142734
4938	7416	142741
4939	7417	142742
4940	7419	142744
4941	7421	142742
4942	7422	142737
4943	7423	142734
4944	7425	142730
4945	7426	142722
4946	7427	142718
4947	7428	142712
4948	7430	142706
4949	7431	142702
4950	7433	142710
4951	7434	142704
4952	7436	142700
4953	7437	142694
4954	7438	142687
4955	7440	142682
4956	7441	142678
4957	7442	142677
4958	7444	142676
4959	7445	142670
4960	7447	142673
4961	7448	142669
4962	7450	142664
4963	7451	142660
4964	7453	142657
4965	7454	142651
4966	7455	142646
4967	7456	142643
4968	7458	142637
4969	7459	142633
4970	7460	142629
4971	7463	142642
4972	7464	142640
4973	7466	142636
4974	7467	142629
4975	7468	142623
4976	7469	142617
4977	7471	142613
4978	7472	142606
4979	7473	142599
4980	7475	142596
4981	7476	142590
4982	7477	142589
4983	7479	142588
4984	7484	142652
4985	7486	142657
4986	7487	142650
4987	7488	142646
4988	7490	142642
4989	7491	142639
4990	7493	142645
4991	7495	142657
4992	7496	142648
4993	7498	142646
4994	7499	142642
4995	7500	142637
4996	7502	142631
4997	7503	142627
4998	7504	142624
4999	7506	142619
5000	7507	142619
5001	7509	142618
5002	7510	142613
5003	7512	142612
5004	7513	142611
5005	7515	142606
5006	7516	142598
5007	7517	142596
5008	7519	142590
5009	7520	142586
5010	7521	142581
5011	7523	142584
5012	7524	142581
5013	7526	142577
5014	7528	142583
5015	7529	142578
5016	7530	142573
5017	7532	142569
5018	7533	142567
5019	7535	142565
5020	7536	142565
5021	7539	142585
5022	7540	142584
5023	7541	142575
5024	7543	142570
5025	7544	142569
5026	7546	142564
5027	7547	142561
5028	7548	142558
5029	7550	142553
5030	7551	142546
5031	7552	142542
5032	7554	142546
5033	7556	142548
5034	7557	142543
5035	7559	142541
5036	7560	142535
5037	7561	142530
5038	7562	142523
5039	7564	142516
5040	7565	142515
5041	7566	142510
5042	7568	142506
5043	7569	142501
5044	7570	142495
5045	7572	142491
5046	7573	142483
5047	7574	142475
5048	7576	142478
5049	7577	142472
5050	7578	142467
5051	7580	142461
5052	7581	142455
5053	7582	142452
5054	7584	142447
5055	7585	142443
5056	7586	142441
5057	7588	142434
5058	7589	142430
5059	7591	142435
5060	7592	142431
5061	7594	142425
5062	7595	142423
5063	7596	142417
5064	7598	142412
5065	7599	142410
5066	7600	142406
5067	7602	142402
5068	7603	142399
5069	7605	142395
5070	7606	142389
5071	7607	142388
5072	7609	142385
5073	7610	142378
5074	7611	142374
5075	7613	142367
5076	7615	142377
5077	7616	142375
5078	7617	142370
5079	7619	142365
5080	7620	142363
5081	7621	142358
5082	7623	142360
5083	7624	142355
5084	7626	142351
5085	7628	142359
5086	7629	142354
5087	7631	142359
5088	7632	142353
5089	7634	142349
5090	7635	142341
5091	7637	142343
5092	7638	142341
5093	7640	142345
5094	7641	142343
5095	7643	142343
5096	7644	142339
5097	7646	142344
5098	7648	142347
5099	7649	142345
5100	7651	142341
5101	7652	142337
5102	7653	142332
5103	7657	142374
5104	7659	142379
5105	7660	142376
5106	7662	142369
5107	7663	142366
5108	7664	142361
5109	7666	142357
5110	7667	142350
5111	7668	142345
5112	7670	142343
5113	7672	142347
5114	7673	142343
5115	7674	142340
5116	7676	142335
5117	7677	142332
5118	7678	142327
5119	7680	142322
5120	7681	142319
5121	7682	142312
5122	7684	142309
5123	7685	142304
5124	7686	142301
5125	7688	142304
5126	7690	142301
5127	7691	142299
5128	7692	142295
5129	7694	142292
5130	7695	142287
5131	7696	142278
5132	7697	142270
5133	7699	142267
5134	7700	142262
5135	7701	142255
5136	7703	142250
5137	7704	142251
5138	7706	142247
5139	7707	142243
5140	7708	142238
5141	7710	142233
5142	7711	142227
5143	7712	142222
5144	7713	142215
5145	7715	142210
5146	7716	142205
5147	7717	142201
5148	7719	142209
5149	7721	142205
5150	7722	142201
5151	7723	142197
5152	7725	142188
5153	7726	142185
5154	7727	142180
5155	7729	142175
5156	7730	142168
5157	7731	142164
5158	7732	142159
5159	7734	142156
5160	7736	142167
5161	7737	142160
5162	7739	142157
5163	7740	142154
5164	7741	142145
5165	7743	142141
5166	7744	142134
5167	7745	142130
5168	7746	142126
5169	7748	142123
5170	7750	142124
5171	7751	142120
5172	7753	142128
5173	7754	142124
5174	7756	142118
5175	7757	142111
5176	7758	142105
5177	7759	142101
5178	7761	142096
5179	7762	142091
5180	7763	142088
5181	7765	142086
5182	7766	142080
5183	7768	142082
5184	7769	142078
5185	7771	142075
5186	7772	142072
5187	7773	142065
5188	7775	142061
5189	7776	142058
5190	7777	142056
5191	7779	142048
5192	7780	142044
5193	7781	142041
5194	7783	142043
5195	7784	142039
5196	7786	142035
5197	7787	142030
5198	7788	142026
5199	7790	142021
5200	7791	142014
5201	7792	142012
5202	7794	142009
5203	7795	142008
5204	7797	142001
5205	7798	141999
5206	7800	142005
5207	7801	142001
5208	7803	141997
5209	7804	141995
5210	7805	141990
5211	7807	141990
5212	7809	141989
5213	7810	141986
5214	7811	141984
5215	7813	141977
5216	7814	141974
5217	7815	141970
5218	7817	141964
5219	7818	141958
5220	7819	141953
5221	7820	141948
5222	7822	141942
5223	7823	141942
5224	7825	141936
5225	7826	141934
5226	7827	141931
5227	7829	141929
5228	7830	141926
5229	7832	141932
5230	7834	141927
5231	7835	141923
5232	7836	141916
5233	7837	141907
5234	7838	141900
5235	7840	141893
5236	7841	141894
5237	7843	141892
5238	7844	141896
5239	7846	141891
5240	7848	141896
5241	7849	141891
5242	7850	141887
5243	7852	141881
5244	7853	141875
5245	7854	141868
5246	7855	141864
5247	7857	141867
5248	7858	141862
5249	7860	141855
5250	7861	141847
5251	7862	141842
5252	7863	141840
5253	7865	141836
5254	7866	141831
5255	7868	141830
5256	7869	141828
5257	7870	141824
5258	7872	141824
5259	7873	141818
5260	7875	141812
5261	7876	141807
5262	7877	141800
5263	7878	141794
5264	7880	141804
5265	7882	141800
5266	7883	141797
5267	7884	141791
5268	7886	141788
5269	7888	141792
5270	7889	141788
5271	7890	141782
5272	7892	141777
5273	7893	141773
5274	7894	141770
5275	7896	141770
5276	7897	141765
5277	7899	141761
5278	7900	141757
5279	7901	141749
5280	7903	141750
5281	7904	141746
5282	7905	141741
5283	7907	141738
5284	7908	141735
5285	7910	141730
5286	7911	141724
5287	7912	141718
5288	7913	141715
5289	7915	141708
5290	7916	141702
5291	7917	141701
5292	7919	141701
5293	7920	141694
5294	7922	141692
5295	7923	141689
5296	7924	141684
5297	7926	141678
5298	7927	141674
5299	7928	141674
5300	7930	141670
5301	7931	141664
5302	7932	141660
5303	7934	141657
5304	7935	141652
5305	7937	141651
5306	7938	141650
5307	7939	141645
5308	7941	141640
5309	7942	141635
5310	7943	141631
5311	7945	141625
5312	7946	141620
5313	7947	141615
5314	7949	141611
5315	7950	141608
5316	7951	141603
5317	7953	141596
5318	7954	141591
5319	7955	141587
5320	7957	141584
5321	7958	141581
5322	7960	141583
5323	7961	141579
5324	7962	141573
5325	7964	141571
5326	7966	141574
5327	7967	141572
5328	7968	141566
5329	7970	141562
5330	7971	141555
5331	7972	141553
5332	7973	141547
5333	7975	141546
5334	7976	141539
5335	7978	141535
5336	7979	141533
5337	7980	141530
5338	7982	141528
5339	7983	141523
5340	7984	141517
5341	7986	141515
5342	7987	141510
5343	7989	141507
5344	7990	141503
5345	7991	141500
5346	7993	141499
5347	7994	141497
5348	7996	141493
5349	7997	141491
5350	8001	141524
5351	8002	141519
5352	8003	141516
5353	8005	141512
5354	8006	141509
5355	8008	141514
5356	8009	141510
5357	8011	141505
5358	8012	141499
5359	8013	141494
5360	8015	141491
5361	8016	141488
5362	8017	141482
5363	8019	141478
5364	8020	141473
5365	8021	141467
5366	8023	141468
5367	8024	141465
5368	8025	141459
5369	8027	141453
5370	8028	141450
5371	8029	141447
5372	8031	141443
5373	8032	141439
5374	8034	141437
5375	8035	141434
5376	8036	141428
5377	8037	141422
5378	8039	141418
5379	8040	141417
5380	8042	141413
5381	8043	141407
5382	8044	141401
5383	8046	141397
5384	8047	141390
5385	8048	141385
5386	8049	141383
5387	8051	141377
5388	8053	141388
5389	8054	141384
5390	8056	141385
5391	8057	141382
5392	8058	141375
5393	8060	141372
5394	8061	141366
5395	8063	141363
5396	8064	141356
5397	8065	141351
5398	8066	141346
5399	8069	141364
5400	8072	141387
5401	8074	141394
5402	8075	141393
5403	8077	141388
5404	8078	141383
5405	8079	141378
5406	8080	141372
5407	8082	141376
5408	8084	141371
5409	8085	141366
5410	8086	141363
5411	8089	141379
5412	8090	141377
5413	8092	141374
5414	8093	141369
5415	8094	141365
5416	8096	141360
5417	8097	141357
5418	8098	141353
5419	8100	141348
5420	8101	141343
5421	8102	141335
5422	8104	141340
5423	8105	141336
5424	8106	141329
5425	8108	141324
5426	8109	141319
5427	8110	141315
5428	8112	141310
5429	8113	141309
5430	8114	141301
5431	8116	141295
5432	8117	141291
5433	8118	141286
5434	8120	141288
5435	8121	141286
5436	8123	141283
5437	8124	141280
5438	8126	141277
5439	8127	141273
5440	8131	141318
5441	8133	141328
5442	8135	141326
5443	8137	141334
5444	8138	141332
5445	8140	141329
5446	8141	141323
5447	8143	141326
5448	8144	141326
5449	8146	141331
5450	8148	141329
5451	8150	141337
5452	8152	141345
5453	8153	141344
5454	8155	141341
5455	8156	141338
5456	8157	141336
5457	8162	141380
5458	8163	141382
5459	8165	141378
5460	8166	141376
5461	8168	141383
5462	8171	141401
5463	8172	141397
5464	8174	141399
5465	8177	141429
5466	8180	141452
5467	8183	141470
5468	8185	141480
5469	8186	141483
5470	8188	141486
5471	8189	141481
5472	8191	141486
5473	8194	141497
5474	8196	141516
5475	8198	141517
5476	8200	141533
5477	8202	141532
5478	8204	141541
5479	8206	141554
5480	8208	141553
5481	8210	141556
5482	8211	141560
5483	8214	141571
5484	8216	141574
5485	8217	141576
5486	8219	141576
5487	8221	141581
5488	8222	141579
5489	8224	141586
5490	8226	141594
5491	8229	141608
5492	8231	141622
5493	8232	141619
5494	8235	141629
5495	8236	141629
5496	8238	141629
5497	8239	141630
5498	8241	141633
5499	8243	141635
5500	8245	141645
5501	8248	141675
5502	8251	141693
5503	8252	141690
5504	8254	141688
5505	8255	141687
5506	8257	141690
5507	8259	141690
5508	8261	141696
5509	8265	141735
5510	8266	141739
5511	8268	141737
5512	8269	141738
5513	8271	141737
5514	8273	141743
5515	8275	141746
5516	8276	141742
5517	8277	141737
5518	8280	141751
5519	8282	141756
5520	8283	141757
5521	8286	141782
5522	8288	141783
5523	8290	141786
5524	8291	141780
5525	8293	141780
5526	8295	141787
5527	8296	141790
5528	8298	141788
5529	8300	141806
5530	8302	141802
5531	8303	141801
5532	8306	141817
5533	8307	141817
5534	8309	141819
5535	8311	141827
5536	8313	141826
5537	8314	141826
5538	8316	141834
5539	8319	141843
5540	8320	141843
5541	8322	141850
5542	8324	141854
5543	8326	141861
5544	8328	141869
5545	8329	141865
5546	8331	141863
5547	8332	141859
5548	8334	141859
5549	8336	141866
5550	8338	141870
5551	8340	141890
5552	8343	141916
5553	8345	141918
5554	8347	141918
5555	8348	141916
5556	8350	141920
5557	8351	141914
5558	8353	141921
5559	8361	142020
5560	8363	142027
5561	8364	142022
5562	8366	142023
5563	8367	142027
5564	8369	142027
5565	8372	142051
5566	8375	142066
5567	8379	142109
5568	8380	142106
5569	8382	142110
5570	8383	142107
5571	8385	142106
5572	8388	142136
5573	8392	142166
5574	8393	142165
5575	8395	142166
5576	8398	142187
5577	8400	142203
5578	8402	142205
5579	8404	142206
5580	8405	142201
5581	8407	142202
5582	8409	142218
5583	8411	142217
5584	8412	142219
5585	8415	142244
5586	8418	142254
5587	8419	142257
5588	8421	142252
5589	8422	142247
5590	8424	142260
5591	8426	142262
5592	8428	142273
5593	8432	142310
5594	8434	142319
5595	8436	142319
5596	8437	142317
5597	8439	142316
5598	8441	142323
5599	8442	142318
5600	8444	142326
5601	8446	142328
5602	8447	142323
5603	8449	142334
5604	8451	142340
5605	8453	142340
5606	8455	142339
5607	8456	142342
5608	8458	142339
5609	8459	142336
5610	8462	142358
5611	8465	142382
5612	8466	142378
5613	8468	142383
5614	8474	142450
5615	8476	142459
5616	8477	142456
5617	8479	142455
5618	8480	142452
5619	8482	142457
5620	8484	142453
5621	8486	142467
5622	8488	142473
5623	8489	142469
5624	8491	142465
5625	8492	142465
5626	8494	142463
5627	8495	142460
5628	8497	142466
5629	8499	142461
5630	8500	142456
5631	8502	142469
5632	8505	142493
5633	8508	142515
5634	8510	142517
5635	8512	142519
5636	8513	142518
5637	8515	142521
5638	8516	142518
5639	8518	142521
5640	8521	142537
5641	8523	142541
5642	8524	142540
5643	8526	142546
5644	8527	142543
5645	8529	142540
5646	8530	142535
5647	8532	142540
5648	8534	142537
5649	8535	142536
5650	8537	142537
5651	8538	142534
5652	8539	142527
5653	8541	142520
5654	8542	142515
5655	8543	142504
5656	8544	142500
5657	8546	142496
5658	8547	142491
5659	8548	142487
5660	8550	142484
5661	8551	142479
5662	8552	142478
5663	8554	142473
5664	8555	142470
5665	8556	142464
5666	8558	142458
5667	8559	142452
5668	8560	142447
5669	8562	142444
5670	8563	142439
5671	8564	142436
5672	8566	142433
5673	8567	142432
5674	8569	142436
5675	8570	142429
5676	8572	142434
5677	8574	142434
5678	8575	142428
5679	8576	142424
5680	8578	142420
5681	8579	142411
5682	8580	142409
5683	8582	142414
5684	8584	142410
5685	8585	142406
5686	8586	142402
5687	8588	142399
5688	8589	142394
5689	8590	142388
5690	8591	142381
5691	8593	142378
5692	8594	142372
5693	8595	142365
5694	8597	142363
5695	8599	142371
5696	8601	142377
5697	8602	142372
5698	8603	142363
5699	8604	142356
5700	8606	142351
5701	8607	142344
5702	8608	142338
5703	8609	142333
5704	8611	142330
5705	8612	142327
5706	8614	142324
5707	8615	142319
5708	8616	142320
5709	8618	142315
5710	8619	142310
5711	8621	142309
5712	8622	142302
5713	8623	142295
5714	8624	142289
5715	8626	142285
5716	8627	142278
5717	8629	142286
5718	8630	142284
5719	8632	142283
5720	8633	142278
5721	8634	142271
5722	8636	142267
5723	8637	142263
5724	8638	142257
5725	8640	142254
5726	8641	142250
5727	8642	142244
5728	8645	142258
5729	8646	142258
5730	8648	142256
5731	8650	142266
5732	8652	142277
5733	8654	142276
5734	8656	142277
5735	8657	142273
5736	8658	142267
5737	8660	142267
5738	8661	142265
5739	8663	142268
5740	8665	142272
5741	8666	142269
5742	8668	142267
5743	8670	142274
5744	8671	142271
5745	8672	142266
5746	8674	142264
5747	8675	142260
5748	8677	142255
5749	8678	142252
5750	8679	142245
5751	8682	142260
5752	8683	142255
5753	8684	142253
5754	8686	142249
5755	8687	142243
5756	8689	142240
5757	8690	142236
5758	8691	142230
5759	8692	142223
5760	8693	142216
5761	8695	142211
5762	8696	142212
5763	8698	142207
5764	8699	142203
5765	8700	142200
5766	8702	142192
5767	8703	142189
5768	8705	142194
5769	8706	142191
5770	8708	142189
5771	8709	142183
5772	8710	142176
5773	8712	142175
5774	8713	142170
5775	8714	142164
5776	8716	142161
5777	8717	142156
5778	8718	142152
5779	8720	142149
5780	8721	142146
5781	8723	142142
5782	8724	142136
5783	8725	142133
5784	8726	142126
5785	8728	142123
5786	8729	142118
5787	8730	142112
5788	8732	142108
5789	8733	142102
5790	8734	142100
5791	8736	142099
5792	8737	142095
5793	8739	142091
5794	8740	142084
5795	8741	142080
5796	8742	142074
5797	8744	142070
5798	8745	142065
5799	8746	142061
5800	8748	142057
5801	8749	142051
5802	8750	142049
5803	8752	142045
5804	8753	142040
5805	8755	142038
5806	8756	142032
5807	8757	142024
5808	8758	142022
5809	8760	142019
5810	8761	142015
5811	8763	142025
5812	8765	142022
5813	8766	142018
5814	8767	142011
5815	8769	142006
5816	8770	142002
5817	8771	141997
5818	8773	141994
5819	8774	141995
5820	8776	142001
5821	8778	141995
5822	8779	141990
5823	8780	141985
5824	8782	141985
5825	8783	141984
5826	8785	141979
5827	8786	141975
5828	8787	141973
5829	8789	141969
5830	8790	141964
5831	8792	141965
5832	8794	141972
5833	8795	141966
5834	8796	141962
5835	8798	141956
5836	8799	141950
5837	8800	141944
5838	8801	141940
5839	8803	141940
5840	8804	141934
5841	8806	141932
5842	8807	141929
5843	8809	141935
5844	8810	141928
5845	8812	141928
5846	8813	141923
5847	8815	141920
5848	8816	141916
5849	8817	141910
5850	8818	141905
5851	8820	141900
5852	8821	141893
5853	8822	141887
5854	8823	141881
5855	8825	141881
5856	8826	141877
5857	8828	141877
5858	8829	141871
5859	8830	141868
5860	8832	141861
5861	8833	141857
5862	8834	141851
5863	8836	141847
5864	8837	141844
5865	8838	141838
5866	8840	141836
5867	8841	141832
5868	8842	141829
5869	8844	141827
5870	8845	141824
5871	8847	141819
5872	8849	141827
5873	8850	141820
5874	8851	141816
5875	8852	141810
5876	8854	141809
5877	8856	141816
5878	8858	141814
5879	8859	141812
5880	8860	141806
5881	8862	141801
5882	8863	141798
5883	8864	141795
5884	8866	141791
5885	8867	141789
5886	8869	141789
5887	8871	141803
5888	8874	141819
5889	8875	141815
5890	8877	141810
5891	8878	141803
5892	8879	141797
5893	8880	141794
5894	8883	141809
5895	8884	141809
5896	8886	141808
5897	8888	141820
5898	8890	141818
5899	8891	141814
5900	8892	141808
5901	8894	141806
5902	8895	141802
5903	8897	141798
5904	8898	141790
5905	8899	141789
5906	8901	141784
5907	8902	141780
5908	8903	141776
5909	8905	141777
5910	8906	141771
5911	8907	141768
5912	8909	141764
5913	8910	141761
5914	8911	141755
5915	8913	141749
5916	8915	141753
5917	8916	141747
5918	8917	141744
5919	8918	141738
5920	8920	141738
5921	8921	141735
5922	8923	141732
5923	8924	141729
5924	8926	141723
5925	8927	141719
5926	8928	141716
5927	8930	141720
5928	8931	141715
5929	8933	141710
5930	8934	141704
5931	8935	141700
5932	8937	141701
5933	8939	141701
5934	8940	141695
5935	8941	141690
5936	8942	141684
5937	8944	141684
5938	8945	141681
5939	8947	141676
5940	8948	141672
5941	8949	141667
5942	8951	141664
5943	8952	141662
5944	8954	141660
5945	8955	141656
5946	8956	141653
5947	8958	141649
5948	8959	141646
5949	8961	141644
5950	8962	141640
5951	8963	141636
5952	8964	141630
5953	8966	141631
5954	8967	141625
5955	8969	141626
5956	8970	141623
5957	8972	141617
5958	8973	141612
5959	8974	141608
5960	8976	141606
5961	8977	141603
5962	8978	141597
5963	8980	141594
5964	8981	141591
5965	8982	141584
5966	8984	141585
5967	8985	141580
5968	8986	141573
5969	8988	141570
5970	8989	141567
5971	8991	141568
5972	8992	141564
5973	8994	141559
5974	8995	141554
5975	8996	141552
5976	8998	141548
5977	8999	141546
5978	9001	141551
5979	9002	141544
5980	9004	141542
5981	9005	141538
5982	9006	141532
5983	9008	141529
5984	9009	141523
5985	9010	141519
5986	9012	141515
5987	9013	141511
5988	9014	141508
5989	9016	141505
5990	9017	141502
5991	9018	141497
5992	9020	141490
5993	9021	141487
5994	9022	141484
5995	9024	141481
5996	9025	141477
5997	9026	141471
5998	9028	141467
5999	9029	141460
6000	9030	141455
6001	9031	141450
6002	9033	141451
6003	9034	141447
6004	9036	141446
6005	9037	141440
6006	9039	141438
6007	9040	141433
6008	9041	141428
6009	9043	141423
6010	9044	141419
6011	9045	141415
6012	9047	141411
6013	9048	141409
6014	9050	141407
6015	9051	141404
6016	9052	141400
6017	9054	141395
6018	9055	141390
6019	9056	141385
6020	9057	141381
6021	9059	141378
6022	9060	141373
6023	9061	141369
6024	9063	141366
6025	9065	141366
6026	9066	141367
6027	9068	141365
6028	9069	141360
6029	9070	141357
6030	9072	141363
6031	9074	141358
6032	9075	141352
6033	9076	141348
6034	9077	141343
6035	9079	141336
6036	9080	141336
6037	9082	141334
6038	9083	141329
6039	9084	141324
6040	9086	141320
6041	9087	141315
6042	9088	141311
6043	9090	141307
6044	9091	141305
6045	9092	141302
6046	9094	141298
6047	9095	141293
6048	9097	141305
6049	9100	141322
6050	9102	141323
6051	9103	141319
6052	9104	141315
6053	9106	141312
6054	9108	141327
6055	9110	141326
6056	9111	141321
6057	9113	141321
6058	9114	141316
6059	9115	141312
6060	9117	141309
6061	9118	141306
6062	9120	141303
6063	9121	141300
6064	9122	141293
6065	9124	141289
6066	9125	141285
6067	9126	141281
6068	9128	141289
6069	9130	141287
6070	9131	141283
6071	9132	141277
6072	9134	141272
6073	9135	141268
6074	9137	141266
6075	9138	141260
6076	9139	141257
6077	9140	141253
6078	9142	141248
6079	9143	141243
6080	9145	141242
6081	9146	141238
6082	9147	141232
6083	9148	141228
6084	9150	141222
6085	9151	141217
6086	9152	141213
6087	9153	141207
6088	9155	141200
6089	9156	141195
6090	9158	141198
6091	9159	141195
6092	9160	141191
6093	9162	141188
6094	9163	141183
6095	9164	141178
6096	9166	141173
6097	9167	141168
6098	9168	141164
6099	9170	141160
6100	9171	141154
6101	9173	141155
6102	9175	141164
6103	9177	141175
6104	9178	141171
6105	9180	141169
6106	9181	141166
6107	9182	141160
6108	9184	141160
6109	9185	141155
6110	9187	141151
6111	9188	141150
6112	9190	141148
6113	9191	141145
6114	9193	141153
6115	9195	141148
6116	9196	141145
6117	9197	141141
6118	9199	141139
6119	9200	141135
6120	9201	141130
6121	9203	141127
6122	9204	141122
6123	9205	141117
6124	9207	141113
6125	9208	141113
6126	9210	141111
6127	9211	141106
6128	9212	141102
6129	9214	141098
6130	9215	141092
6131	9216	141089
6132	9218	141086
6133	9219	141086
6134	9221	141082
6135	9222	141076
6136	9223	141068
6137	9225	141072
6138	9226	141067
6139	9227	141061
6140	9228	141055
6141	9230	141052
6142	9231	141047
6143	9233	141043
6144	9234	141039
6145	9235	141036
6146	9237	141032
6147	9238	141027
6148	9239	141019
6149	9240	141018
6150	9242	141014
6151	9243	141011
6152	9244	141006
6153	9246	141003
6154	9247	141000
6155	9249	141003
6156	9250	140997
6157	9252	140991
6158	9253	140985
6159	9254	140981
6160	9255	140977
6161	9257	140978
6162	9258	140975
6163	9260	140968
6164	9261	140963
6165	9262	140961
6166	9264	140960
6167	9265	140954
6168	9266	140948
6169	9268	140945
6170	9269	140940
6171	9270	140935
6172	9271	140929
6173	9273	140935
6174	9275	140932
6175	9276	140927
6176	9277	140923
