iter	RMSE
4774	1.029846165
4775	1.029761269
4776	1.029740997
4777	1.02969431
4778	1.029669196
4779	1.029639473
4780	1.029632395
4781	1.029617588
4782	1.029583428
4783	1.029564268
4784	1.029518153
4785	1.029477348
4786	1.029427928
4787	1.029387892
4788	1.029379873
4789	1.029338259
4790	1.029329588
4791	1.029307503
4792	1.029253964
4793	1.029216787
4794	1.02920051
4795	1.029174563
4796	1.029138328
4797	1.029102663
4798	1.029045206
4799	1.029000529
4800	1.028953029
4801	1.028909393
4802	1.028849658
4803	1.028825361
4804	1.028796528
4805	1.028742094
4806	1.028703826
4807	1.02867857
4808	1.028638807
4809	1.0286127
4810	1.028578473
4811	1.028518254
4812	1.028467284
4813	1.028408844
4814	1.028393515
4815	1.02837753
4816	1.028322271
4817	1.028281917
4818	1.028248129
4819	1.028189915
4820	1.028170962
4821	1.02815439
4822	1.028113534
4823	1.028077919
4824	1.028043342
4825	1.028021347
4826	1.027966739
4827	1.027930148
4828	1.027897123
4829	1.027875003
4830	1.027847606
4831	1.027822741
4832	1.027815769
4833	1.027763179
4834	1.02770878
4835	1.027673252
4836	1.027631016
4837	1.027579481
4838	1.027536461
4839	1.027509324
4840	1.027478148
4841	1.027451726
4842	1.027440821
4843	1.027391089
4844	1.027335006
4845	1.027285318
4846	1.027263929
4847	1.027244142
4848	1.027219584
4849	1.027206075
4850	1.027152946
4851	1.027108387
4852	1.027076566
4853	1.027020995
4854	1.026963297
4855	1.026939662
4856	1.026905885
4857	1.026895155
4858	1.026867874
4859	1.026849926
4860	1.026820787
4861	1.026789822
4862	1.026779583
4863	1.026762487
4864	1.026714592
4865	1.026671161
4866	1.026639079
4867	1.02660111
4868	1.026590097
4869	1.026547147
4870	1.026500592
4871	1.026463909
4872	1.026421337
4873	1.026392895
4874	1.026352663
4875	1.026305504
4876	1.026259887
4877	1.026180393
4878	1.026155391
4879	1.026108045
4880	1.026069317
4881	1.026055495
4882	1.026012288
4883	1.025980785
4884	1.025948027
4885	1.02590813
4886	1.025846365
4887	1.025808937
4888	1.025781519
4889	1.025765433
4890	1.025729845
4891	1.025674822
4892	1.025620684
4893	1.025594554
4894	1.02557751
4895	1.025540891
4896	1.025503035
4897	1.025441564
4898	1.025381061
4899	1.025328336
4900	1.025274519
4901	1.025245046
4902	1.02520695
4903	1.025197558
4904	1.025169061
4905	1.025144566
4906	1.025115893
4907	1.025086508
4908	1.025043945
4909	1.024996023
4910	1.024969935
4911	1.024935058
4912	1.024871523
4913	1.024852097
4914	1.024810022
4915	1.024778496
4916	1.024756954
4917	1.024715157
4918	1.024675118
4919	1.024619215
4920	1.024571408
4921	1.024531782
4922	1.024503968
4923	1.024454668
4924	1.02442
4925	1.024373574
4926	1.024351939
4927	1.024309887
4928	1.024299659
4929	1.024269537
4930	1.024229394
4931	1.024190875
4932	1.024148498
4933	1.024111451
4934	1.024107825
4935	1.024095072
4936	1.024041191
4937	1.024004588
4938	1.023977169
4939	1.023927567
4940	1.023902193
4941	1.023852544
4942	1.023812273
4943	1.02377663
4944	1.023754673
4945	1.023708682
4946	1.023639379
4947	1.023605814
4948	1.023552787
4949	1.023499821
4950	1.023463014
4951	1.023411255
4952	1.023393305
4953	1.023370084
4954	1.02334887
4955	1.023311306
4956	1.023247189
4957	1.023204513
4958	1.023133631
4959	1.023076262
4960	1.023025601
4961	1.023000993
4962	1.022924408
4963	1.022892112
4964	1.022831941
4965	1.022793737
4966	1.022736992
4967	1.022718682
4968	1.022670199
4969	1.022633598
4970	1.022609846
4971	1.0225891
4972	1.022551976
4973	1.022517131
4974	1.022498865
4975	1.02244031
4976	1.022416964
4977	1.022372056
4978	1.022352304
4979	1.02230918
4980	1.022240875
4981	1.02220058
4982	1.02216676
4983	1.022125507
4984	1.022090818
4985	1.02206196
4986	1.022039074
4987	1.021999419
4988	1.021962294
4989	1.021913557
4990	1.021893905
4991	1.021852566
4992	1.021819723
4993	1.021791678
4994	1.021722643
4995	1.021681958
4996	1.021655817
4997	1.021602766
4998	1.021537879
4999	1.021486936
5000	1.021462152
5001	1.021412816
5002	1.021389413
5003	1.021334823
5004	1.021300915
5005	1.021275705
5006	1.021228013
5007	1.021188106
5008	1.021161437
5009	1.021135457
5010	1.021084414
5011	1.021041111
5012	1.021017942
5013	1.020972985
5014	1.020954402
5015	1.020935892
5016	1.020897052
5017	1.020861756
5018	1.020826723
5019	1.02077734
5020	1.020754652
5021	1.02069508
5022	1.020645789
5023	1.020636207
5024	1.020619312
5025	1.020571079
5026	1.020560395
5027	1.020502389
5028	1.020458551
5029	1.020449916
5030	1.020412093
5031	1.020364009
5032	1.020323569
5033	1.020288102
5034	1.0202602
5035	1.020223557
5036	1.02016725
5037	1.020116299
5038	1.020054068
5039	1.020035278
5040	1.019965527
5041	1.019920781
5042	1.019878005
5043	1.019853659
5044	1.019813678
5045	1.019767496
5046	1.019746266
5047	1.019721418
5048	1.019695812
5049	1.019660427
5050	1.019618259
5051	1.019608084
5052	1.01958089
5053	1.01954134
5054	1.019519263
5055	1.019458041
5056	1.01943644
5057	1.019402132
5058	1.019347146
5059	1.019304159
5060	1.01927471
5061	1.01923454
5062	1.019158043
5063	1.01911464
5064	1.019081822
5065	1.019058834
5066	1.0189974
5067	1.018963278
5068	1.018936722
5069	1.018899476
5070	1.018853001
5071	1.018821344
5072	1.018795582
5073	1.01876032
5074	1.018737751
5075	1.018691387
5076	1.018644045
5077	1.018637554
5078	1.018608422
5079	1.01857049
5080	1.018541091
5081	1.018498617
5082	1.018441027
5083	1.018414689
5084	1.018406347
5085	1.018358949
5086	1.018333086
5087	1.018294265
5088	1.018258644
5089	1.018234453
5090	1.018173224
5091	1.018154598
5092	1.018115116
5093	1.018079229
5094	1.018036891
5095	1.018001063
5096	1.017954399
5097	1.017930725
5098	1.017879934
5099	1.017853043
5100	1.017808175
5101	1.017756324
5102	1.017739715
5103	1.017694573
5104	1.017664694
5105	1.017590638
5106	1.017578225
5107	1.017519843
5108	1.017503674
5109	1.017494708
5110	1.017480917
5111	1.01743505
5112	1.017393411
5113	1.017359353
5114	1.017324564
5115	1.017294502
5116	1.017267505
5117	1.017230049
5118	1.017194258
5119	1.017145948
5120	1.017100756
5121	1.017064714
5122	1.017019523
5123	1.016987837
5124	1.016960349
5125	1.016912576
5126	1.016867223
5127	1.016801069
5128	1.01675764
5129	1.016707001
5130	1.016677022
5131	1.016660803
5132	1.016641144
5133	1.016593497
5134	1.016560577
5135	1.01649742
5136	1.016469627
5137	1.016447884
5138	1.01640229
5139	1.016328871
5140	1.016292503
5141	1.016244048
5142	1.016190826
5143	1.016184875
5144	1.016132135
5145	1.016096919
5146	1.016092192
5147	1.016053833
5148	1.01602787
5149	1.015982934
5150	1.01594412
5151	1.015903336
5152	1.015898952
5153	1.015858226
5154	1.01582974
5155	1.015780312
5156	1.01573579
5157	1.015699548
5158	1.015660958
5159	1.015636734
5160	1.015610383
5161	1.015551993
5162	1.015512136
5163	1.015479062
5164	1.015428788
5165	1.0153844
5166	1.015337285
5167	1.015297298
5168	1.015242008
5169	1.01522361
5170	1.015185873
5171	1.015155634
5172	1.015104183
5173	1.015067406
5174	1.015028506
5175	1.015020193
5176	1.014994884
5177	1.014967344
5178	1.014946113
5179	1.014910087
5180	1.014884892
5181	1.01483484
5182	1.014825408
5183	1.014788252
5184	1.014713638
5185	1.014676799
5186	1.014623849
5187	1.014593161
5188	1.01454903
5189	1.014493917
5190	1.014428144
5191	1.014410859
5192	1.014384033
5193	1.014324218
5194	1.014275943
5195	1.014214239
5196	1.014179865
5197	1.014158233
5198	1.014114493
5199	1.014067244
5200	1.014026123
5201	1.013990087
5202	1.013957066
5203	1.013905844
5204	1.013890596
5205	1.013840919
5206	1.013813328
5207	1.013775317
5208	1.013726126
5209	1.013685688
5210	1.013640161
5211	1.013585854
5212	1.013543184
5213	1.01348998
5214	1.013463969
5215	1.013438146
5216	1.0134003
5217	1.013383297
5218	1.013350621
5219	1.013323693
5220	1.013290162
5221	1.013271873
5222	1.013237048
5223	1.01320547
5224	1.013175796
5225	1.013149941
5226	1.0131197
5227	1.013073517
5228	1.01303002
5229	1.013004689
5230	1.01293083
5231	1.012897232
5232	1.012888101
5233	1.012865904
5234	1.012849991
5235	1.012822425
5236	1.012763993
5237	1.012707924
5238	1.012671591
5239	1.012634052
5240	1.012579364
5241	1.012567819
5242	1.01253713
5243	1.012488803
5244	1.012483307
5245	1.012442156
5246	1.01240932
5247	1.012388349
5248	1.012333741
5249	1.012308038
5250	1.012285158
5251	1.012227625
5252	1.012221175
5253	1.012182104
5254	1.012130272
5255	1.012087281
5256	1.012051747
5257	1.012013145
5258	1.011978587
5259	1.011944264
5260	1.011909979
5261	1.011893328
5262	1.011876164
5263	1.011853617
5264	1.011828338
5265	1.011801118
5266	1.011764349
5267	1.01172871
5268	1.011667626
5269	1.011636618
5270	1.011622983
5271	1.011586745
5272	1.011546403
5273	1.01149699
5274	1.011465448
5275	1.011439421
5276	1.011409029
5277	1.011360071
5278	1.011309734
5279	1.011276625
5280	1.011254422
5281	1.011205146
5282	1.011154034
5283	1.011112361
5284	1.011065931
5285	1.011027668
5286	1.01101772
5287	1.010981665
5288	1.010948293
5289	1.010925635
5290	1.010892989
5291	1.010877997
5292	1.010822005
5293	1.010810475
5294	1.010798121
5295	1.010729765
5296	1.010675546
5297	1.010627763
5298	1.010588497
5299	1.010541193
5300	1.010518059
5301	1.010484122
5302	1.010456322
5303	1.010427216
5304	1.010392285
5305	1.010354381
5306	1.010326917
5307	1.010305613
5308	1.01025151
5309	1.010224749
5310	1.010185889
5311	1.01016934
5312	1.010117043
5313	1.010094743
5314	1.010067843
5315	1.010014991
5316	1.009950433
5317	1.009928794
5318	1.009903222
5319	1.009857258
5320	1.009821333
5321	1.009789477
5322	1.009765792
5323	1.009708725
5324	1.009676616
5325	1.009635534
5326	1.00958901
5327	1.009552072
5328	1.009536908
5329	1.009519042
5330	1.009455833
5331	1.009406498
5332	1.009397206
5333	1.009354509
5334	1.009299229
5335	1.009274385
5336	1.009251563
5337	1.009196444
5338	1.009139226
5339	1.009104785
5340	1.009083584
5341	1.00905293
5342	1.009026239
5343	1.008968818
5344	1.00891897
5345	1.008884783
5346	1.008848222
5347	1.008832991
5348	1.008793861
5349	1.008758432
5350	1.008736947
5351	1.008712817
5352	1.008682911
5353	1.008637689
5354	1.008582039
5355	1.008531015
5356	1.008490152
5357	1.00846562
5358	1.008438805
5359	1.008407333
5360	1.008374923
5361	1.008339828
5362	1.008272618
5363	1.008243429
5364	1.00821462
5365	1.008186608
5366	1.008156118
5367	1.008116445
5368	1.008087282
5369	1.008033719
5370	1.00799794
5371	1.007933268
5372	1.007905626
5373	1.007864725
5374	1.007819273
5375	1.00778363
5376	1.007778841
5377	1.007731629
5378	1.0077215
5379	1.007669286
5380	1.007619408
5381	1.007585049
5382	1.007548895
5383	1.007492765
5384	1.007464258
5385	1.007437662
5386	1.007379113
5387	1.007343274
5388	1.007326434
5389	1.007296965
5390	1.007265728
5391	1.007226958
5392	1.007201673
5393	1.007169781
5394	1.007139407
5395	1.007096191
5396	1.007072975
5397	1.007039597
5398	1.006989486
5399	1.006955079
5400	1.006925223
5401	1.006868581
5402	1.006829592
5403	1.00679737
5404	1.00672926
5405	1.006677307
5406	1.006611886
5407	1.006582827
5408	1.006535368
5409	1.006501605
5410	1.006448668
5411	1.006415543
5412	1.006367684
5413	1.00631813
5414	1.006289618
5415	1.006250667
5416	1.006192567
5417	1.006152871
5418	1.006127582
5419	1.006066055
5420	1.006012099
5421	1.005994644
5422	1.005965216
5423	1.005956024
5424	1.005938593
5425	1.005896776
5426	1.005871686
5427	1.005843436
5428	1.005791989
5429	1.005746184
5430	1.005740242
5431	1.005707527
5432	1.005655851
5433	1.005613681
5434	1.005564205
5435	1.005513554
5436	1.00548494
5437	1.005459586
5438	1.005402964
5439	1.005369692
5440	1.005307188
5441	1.005252608
5442	1.005226522
5443	1.00519806
5444	1.005169363
5445	1.00512796
5446	1.005079012
5447	1.005069427
5448	1.00502636
5449	1.004987858
5450	1.004948442
5451	1.004906142
5452	1.004862272
5453	1.004835535
5454	1.004796161
5455	1.004724737
5456	1.004689944
5457	1.004666794
5458	1.004642255
5459	1.004627105
5460	1.004570261
5461	1.004536257
5462	1.004482281
5463	1.004457064
5464	1.004411444
5465	1.004367931
5466	1.004351127
5467	1.004314409
5468	1.004247242
5469	1.004232233
5470	1.004209273
5471	1.004179415
5472	1.004157725
5473	1.004103679
5474	1.004079028
5475	1.004069063
5476	1.004048858
5477	1.004032948
5478	1.004007667
5479	1.003964193
5480	1.003937591
5481	1.00390728
5482	1.003884467
5483	1.003842273
5484	1.003806364
5485	1.003789836
5486	1.003733496
5487	1.003667102
5488	1.003637054
5489	1.003592733
5490	1.003572631
5491	1.00354425
5492	1.003490729
5493	1.00347972
5494	1.003422253
5495	1.003389141
5496	1.003358512
5497	1.003331138
5498	1.003280904
5499	1.003274834
5500	1.003227777
5501	1.00320567
5502	1.003165363
5503	1.003159247
5504	1.003147761
5505	1.003129406
5506	1.003091916
5507	1.003066932
5508	1.003020425
5509	1.00300091
5510	1.002931123
5511	1.002922989
5512	1.002877171
5513	1.002842512
5514	1.002817081
5515	1.002797773
5516	1.002770425
5517	1.002744189
5518	1.002694881
5519	1.002652085
5520	1.002596448
5521	1.002559715
5522	1.00251214
5523	1.002487727
5524	1.002453495
5525	1.002427182
5526	1.002399158
5527	1.002388431
5528	1.002385294
5529	1.002344247
5530	1.00230859
5531	1.002279615
5532	1.0022265
5533	1.002179429
5534	1.002146985
5535	1.002099259
5536	1.002029204
5537	1.001994617
5538	1.001960936
5539	1.001918922
5540	1.001885672
5541	1.001859638
5542	1.001845341
5543	1.001808793
5544	1.001744151
5545	1.001721484
5546	1.001667492
5547	1.001636959
5548	1.001567446
5549	1.00154252
5550	1.001496938
5551	1.001477416
5552	1.001424606
5553	1.001383649
5554	1.001323391
5555	1.001303849
5556	1.00127536
5557	1.001251679
5558	1.001209011
5559	1.00116781
5560	1.001114217
5561	1.001076103
5562	1.00104684
5563	1.001030894
5564	1.001004258
5565	1.000937583
5566	1.000906363
5567	1.00088078
5568	1.000859768
5569	1.000837123
5570	1.000789875
5571	1.000783185
5572	1.000749962
5573	1.0006995
5574	1.000656928
5575	1.000625271
5576	1.0005784
5577	1.000524951
5578	1.00047968
5579	1.000456993
5580	1.000441388
5581	1.000372268
5582	1.000349016
5583	1.0003203
5584	1.000297899
5585	1.000271663
5586	1.000196993
5587	1.000133772
5588	1.000111096
5589	1.000091131
5590	1.000044552
5591	1.000021539
5592	0.9999840854
5593	0.9999541263
5594	0.999913195
5595	0.9998501502
5596	0.9998042618
5597	0.999783899
5598	0.9997262726
5599	0.9996859562
5600	0.9996663731
5601	0.9996107067
5602	0.999585038
5603	0.9995788967
5604	0.9995585563
5605	0.9995292028
5606	0.9994810947
5607	0.9994532964
5608	0.9994327581
5609	0.9994055054
5610	0.9993883785
5611	0.9993492779
5612	0.999324243
5613	0.9992912937
5614	0.999262932
5615	0.9992528237
5616	0.9992341022
5617	0.9992129472
5618	0.9991886417
5619	0.9991606549
5620	0.9990908536
5621	0.9990637901
5622	0.9990495983
5623	0.999013634
5624	0.999003092
5625	0.998989855
5626	0.9989466346
5627	0.9989027953
5628	0.9988479522
5629	0.998813115
5630	0.9987811531
5631	0.9987152371
5632	0.9986855468
5633	0.9986580443
5634	0.9986267269
5635	0.998592123
5636	0.9985852396
5637	0.9985199431
5638	0.9984708377
5639	0.9984458732
5640	0.9984045194
5641	0.9983662305
5642	0.9983239252
5643	0.9983039806
5644	0.9982648418
5645	0.9982247412
5646	0.9981825478
5647	0.9981570172
5648	0.9981101951
5649	0.9980776208
5650	0.9980508462
5651	0.9980002524
5652	0.9979956748
5653	0.9979756894
5654	0.9979291152
5655	0.9979251153
5656	0.9979087385
5657	0.9978778187
5658	0.9978295153
5659	0.9977860401
5660	0.9977490374
5661	0.9977261543
5662	0.9976720437
5663	0.9976292929
5664	0.9976098136
5665	0.9975920456
5666	0.9975496194
5667	0.9975089147
5668	0.9974770172
5669	0.9974106525
5670	0.9973724134
5671	0.9973412051
5672	0.9972860518
5673	0.9972552684
5674	0.9972314175
5675	0.9972225567
5676	0.9971782819
5677	0.997141563
5678	0.997106745
5679	0.9970509227
5680	0.9970185293
5681	0.9969829571
5682	0.996937393
5683	0.9968923095
5684	0.9968425541
5685	0.9968017525
5686	0.996756247
5687	0.9967147176
5688	0.9966726527
5689	0.9966448034
5690	0.9966263935
5691	0.9965880077
5692	0.9965471068
5693	0.9964879283
5694	0.9964361538
5695	0.996383028
5696	0.9963608105
5697	0.9963245114
5698	0.9963027861
5699	0.9962654225
5700	0.9962228978
5701	0.9961956301
5702	0.9961484846
5703	0.9961158068
5704	0.9960752012
5705	0.9960367002
5706	0.9960129776
5707	0.9960018386
5708	0.9959483112
5709	0.9959070249
5710	0.9958699992
5711	0.9958508021
5712	0.9958234321
5713	0.9958039051
5714	0.995763762
5715	0.9957368869
5716	0.9957286405
5717	0.9957122906
5718	0.9956837922
5719	0.995660658
5720	0.9956260121
5721	0.9955643667
5722	0.9955336888
5723	0.995493208
5724	0.9954553009
5725	0.9954330101
5726	0.9953788171
5727	0.9953106741
5728	0.9952605197
5729	0.9952149146
5730	0.9951872693
5731	0.9951195873
5732	0.9950941718
5733	0.9950597463
5734	0.9950283325
5735	0.9949931112
5736	0.9949598248
5737	0.9949132847
5738	0.9948670059
5739	0.9948432558
5740	0.9948164602
5741	0.9947873623
5742	0.9947667193
5743	0.9947390637
5744	0.9946910585
5745	0.9946470063
5746	0.9946251738
5747	0.9945921376
5748	0.9945889894
5749	0.9945528204
5750	0.9945349253
5751	0.9944892695
5752	0.9944652058
5753	0.9944321079
5754	0.9943810421
5755	0.9943765043
5756	0.9943342545
5757	0.9942893404
5758	0.994256088
5759	0.994233713
5760	0.9942241679
5761	0.9941794048
5762	0.9941342512
5763	0.9941266659
5764	0.994068991
5765	0.9940204247
5766	0.9939892963
5767	0.9939824189
5768	0.9939570469
5769	0.9939201428
5770	0.9938658623
5771	0.9938228049
5772	0.9938021442
5773	0.9937813064
5774	0.9937300622
5775	0.9936783293
5776	0.9936509499
5777	0.9936226175
5778	0.9935896194
5779	0.9935457555
5780	0.9934877942
5781	0.9934511861
5782	0.9934302193
5783	0.9933916098
5784	0.9933711966
5785	0.9933562234
5786	0.9933312175
5787	0.9933044944
5788	0.993272673
5789	0.9932484016
5790	0.9932254814
5791	0.9931856248
5792	0.9931457305
5793	0.9931226179
5794	0.9931088079
5795	0.9930641658
5796	0.9930346283
5797	0.9930133408
5798	0.9929791072
5799	0.9929384138
5800	0.9929232198
5801	0.9928913576
5802	0.992844002
5803	0.9928188118
5804	0.9927709471
5805	0.9927507537
5806	0.9927302682
5807	0.9927041373
5808	0.9926716231
5809	0.9926249051
5810	0.9925856771
5811	0.9925604565
5812	0.9925138466
5813	0.9924860257
5814	0.9924130898
5815	0.9924086861
5816	0.9923886869
5817	0.9923225136
5818	0.9922911305
5819	0.9922614675
5820	0.9922448143
5821	0.9922389554
5822	0.9922154543
5823	0.9921779923
5824	0.9921618486
5825	0.9921295699
5826	0.9921102267
5827	0.992067585
5828	0.992042018
5829	0.9920161444
5830	0.9920000982
5831	0.9919656541
5832	0.991927798
5833	0.9919053832
5834	0.9918950315
5835	0.9918731099
5836	0.9918561429
5837	0.9918308397
5838	0.9917867447
5839	0.9917607622
5840	0.9917439258
5841	0.9917025883
5842	0.9916691309
5843	0.991645375
5844	0.9916287766
5845	0.9915972239
5846	0.9915526845
5847	0.991519969
5848	0.9914967255
5849	0.9914360986
5850	0.9914034543
5851	0.9913638881
5852	0.991347926
5853	0.991312484
5854	0.9912969725
5855	0.9912670721
5856	0.9912530671
5857	0.9912312494
5858	0.9911940609
5859	0.9911722441
5860	0.9911586459
5861	0.9911156668
5862	0.9910631101
5863	0.9910225908
5864	0.9909897302
5865	0.9909572954
5866	0.9909330946
5867	0.9909130434
5868	0.9908762085
5869	0.9908538317
5870	0.9908360789
5871	0.9907855285
5872	0.9907582684
5873	0.9907439277
5874	0.9907147923
5875	0.9906965463
5876	0.9906746494
5877	0.9906479424
5878	0.9906098389
5879	0.9905757208
5880	0.9905345305
5881	0.9905125516
5882	0.9904749904
5883	0.9904423387
5884	0.9904172599
5885	0.9904023194
5886	0.9903639051
5887	0.9903316025
5888	0.9903125711
5889	0.9902815137
5890	0.9902382043
5891	0.9901894278
5892	0.9901780412
5893	0.9901484698
5894	0.9901202504
5895	0.9900941525
5896	0.9900766896
5897	0.9900584529
5898	0.9900369989
5899	0.9900270463
5900	0.9899778173
5901	0.9899423971
5902	0.9899203974
5903	0.9898731153
5904	0.989848325
5905	0.9897846518
5906	0.9897538801
5907	0.9897417858
5908	0.9897275945
5909	0.9896966181
5910	0.9896623014
5911	0.9896137962
5912	0.9896058462
5913	0.9895527485
5914	0.9895394343
5915	0.9895135229
5916	0.9894788125
5917	0.9894622234
5918	0.9894253021
5919	0.9894156923
5920	0.9893830953
5921	0.9893195344
5922	0.9892831519
5923	0.9892385129
5924	0.9891986499
5925	0.9891794223
5926	0.9891445202
5927	0.9891098869
5928	0.9890879314
5929	0.9890720945
5930	0.9890572643
5931	0.9890345419
5932	0.9889907656
5933	0.9889564372
5934	0.9889407031
5935	0.988912157
5936	0.9888606025
5937	0.9888215549
5938	0.9887813046
5939	0.9887503701
5940	0.9887106576
5941	0.9886700761
5942	0.9886379203
5943	0.9885939307
5944	0.9885683103
5945	0.988535342
5946	0.9884999262
5947	0.9884504552
5948	0.9884238505
5949	0.9883895194
5950	0.9883696112
5951	0.9883365252
5952	0.9882802271
5953	0.9882333941
5954	0.9881926653
5955	0.9881643052
5956	0.9881355616
5957	0.9880972912
5958	0.9880868117
5959	0.9880689746
5960	0.9880203351
5961	0.9879920271
5962	0.987961513
5963	0.9879279894
5964	0.987890734
5965	0.9878634911
5966	0.987837273
5967	0.9877979574
5968	0.9877557359
5969	0.9877377038
5970	0.9877002889
5971	0.9876559514
5972	0.987637089
5973	0.9875953233
5974	0.9875600036
5975	0.9875109345
5976	0.987475759
5977	0.9874479765
5978	0.9874149929
5979	0.9873975375
5980	0.9873546068
5981	0.9873131059
5982	0.9872870126
5983	0.9872679911
5984	0.987252761
5985	0.9872152053
5986	0.9871808995
5987	0.9871616639
5988	0.9871169704
5989	0.987102131
5990	0.9870567262
5991	0.9870487547
5992	0.987021707
5993	0.9869957242
5994	0.986943122
5995	0.9868943542
5996	0.9868609007
5997	0.9868242209
5998	0.9867804295
5999	0.9867635211
6000	0.9867467154
6001	0.9866967066
6002	0.9866710196
6003	0.9866198175
6004	0.9865804126
6005	0.9865664443
6006	0.9865269007
6007	0.9865066717
6008	0.9864632582
6009	0.9864446335
6010	0.9863959189
6011	0.9863527174
6012	0.9863205953
6013	0.9862959936
6014	0.9862550032
6015	0.9862375567
6016	0.9862117672
6017	0.9861753902
6018	0.9861224931
6019	0.9860945167
6020	0.9860497566
6021	0.9860152055
6022	0.9859785552
6023	0.9859329693
6024	0.985889318
6025	0.9858549942
6026	0.9858151947
6027	0.9857625392
6028	0.9857423891
6029	0.9857238792
6030	0.98569772
6031	0.9856348994
6032	0.9856077473
6033	0.9855673349
6034	0.9855404824
6035	0.9855306726
6036	0.985487485
6037	0.9854450691
6038	0.985412878
6039	0.9853972343
6040	0.9853794361
6041	0.9853551033
6042	0.9853181995
6043	0.9852722943
6044	0.9852554627
6045	0.9852169459
6046	0.9851748937
6047	0.98513275
6048	0.9851111034
6049	0.9850757553
6050	0.9850622946
6051	0.9849932709
6052	0.9849713226
6053	0.9849452713
6054	0.9849154264
6055	0.9848741082
6056	0.9848285158
6057	0.9848093024
6058	0.9847955069
6059	0.984744952
6060	0.9847120366
6061	0.9846678119
6062	0.9846252016
6063	0.9845851665
6064	0.9845593738
6065	0.9845236687
6066	0.9844834387
6067	0.9844549978
6068	0.984402506
6069	0.9843416802
6070	0.9842967212
6071	0.9842488239
6072	0.9842096164
6073	0.9841805283
6074	0.9841530271
6075	0.9841451076
6076	0.9841114915
6077	0.9840847828
6078	0.9840526257
6079	0.9840305649
6080	0.9839809651
6081	0.9839462024
6082	0.9839340726
6083	0.9839122565
6084	0.983874605
6085	0.9838414024
6086	0.9837863146
6087	0.9837549763
6088	0.9837129605
6089	0.9836878088
6090	0.9836620611
6091	0.9836195948
6092	0.9836009553
6093	0.9835630569
6094	0.9835410704
6095	0.9834947551
6096	0.9834700859
6097	0.9834658733
6098	0.9834395873
6099	0.9834008993
6100	0.9833908158
6101	0.9833535129
6102	0.9832951509
6103	0.9832607136
6104	0.983222166
6105	0.9831775198
6106	0.9831460582
6107	0.9831191441
6108	0.9830752486
6109	0.9830515781
6110	0.9830233322
6111	0.982987311
6112	0.9829690326
6113	0.9829448937
6114	0.9829073002
6115	0.9828823989
6116	0.9828480926
6117	0.9828334762
6118	0.9828087119
6119	0.9827655928
6120	0.9827504672
6121	0.9827119733
6122	0.9826815933
6123	0.9826583746
6124	0.9826212423
6125	0.9826120781
6126	0.9825812222
6127	0.9825486934
6128	0.9825306203
6129	0.9825051129
6130	0.9824608628
6131	0.9824265503
6132	0.9823975003
6133	0.9823577101
6134	0.9823171645
6135	0.9822676427
6136	0.9822578287
6137	0.9822148312
6138	0.9821703929
6139	0.9821204929
6140	0.9820994029
6141	0.982070019
6142	0.9820318577
6143	0.9819985497
6144	0.9819791539
6145	0.9819617046
6146	0.9819008312
6147	0.981855706
6148	0.9818364824
6149	0.9818158358
6150	0.9817948801
6151	0.9817640508
6152	0.9817100243
6153	0.9816852302
6154	0.9816436278
6155	0.9816124208
6156	0.9815886715
6157	0.9815554352
6158	0.9815347388
6159	0.9814872605
6160	0.9814485103
6161	0.9814061945
6162	0.9813619336
6163	0.9813577604
6164	0.9813328026
6165	0.98128804
6166	0.9812639713
6167	0.9812386443
6168	0.981222748
6169	0.9811836332
6170	0.9811625689
6171	0.9811290601
6172	0.9811073308
6173	0.9810903977
6174	0.9810745222
6175	0.9810399391
6176	0.9809871879
